tokens,objects,attributes,relations,relations_per_object,attributes_per_object,noun_chunks,noun_chunks_per_prompt,adjectives_per_noun_chunk,prep_phrases,conjunctions,dependency_depth,atoms_per_20_tokens,objects_per_20_tokens,attributes_per_20_tokens,relations_per_20_tokens,dataset,prompt_index,prompt
28,8,2,10,1.25,0.25,8,8,0.25,6,1,9,14.285714285714286,5.7142857142857135,1.4285714285714284,7.142857142857143,Ours,2634,"A hose is captured in flight above a blue tiled floor, while a bathroom unfolds under white tiled walls, with a corner at the corner of the bathroom."
28,9,7,6,0.6666666666666666,0.7777777777777778,6,6,1.1666666666666667,3,0,6,15.714285714285714,6.428571428571429,5.0,4.285714285714286,Ours,2635,"A tall, brick clock tower, embodying Gothic architectural style, stands on the left side of the scene, with a dark green, shingled roof suggesting an adjacent building nearby."
28,10,7,6,0.6,0.7,6,6,1.1666666666666667,4,1,8,16.428571428571427,7.142857142857143,5.0,4.285714285714286,Ours,2636,"A tall, brick clock tower stands beside red bricks, with a portion detailed with a dark green, shingled roof, and a vibrant blue sky beneath wispy white clouds."
21,7,4,4,0.5714285714285714,0.5714285714285714,6,6,0.6666666666666666,2,1,10,14.285714285714286,6.666666666666666,3.8095238095238093,3.8095238095238093,Ours,2637,"A red barrier has a green banner that says ""BUD LIGHT LIME"" with a person in a black and green outfit."
15,4,3,4,1.0,0.75,4,4,0.75,3,0,6,14.666666666666666,5.333333333333333,4.0,5.333333333333333,Ours,2638,"A red barrier sits to the right of a green banner, with lettered skis nearby."
18,4,3,3,0.75,0.75,4,4,0.75,2,1,5,11.11111111111111,4.444444444444445,3.333333333333333,3.333333333333333,Ours,2639,A closed handbag and a messy handbag (quantity: 3) are lying on the sidewalk next to each other.
25,8,4,6,0.75,0.5,6,6,0.6666666666666666,2,2,7,14.399999999999999,6.4,3.2,4.8,Ours,2640,"A canal is lined with narrow Amsterdam buildings featuring tall facades and gabled roofs, while five messy, empty bicycles are parked along the canal bank."
20,8,2,2,0.25,0.25,4,4,0.5,3,1,7,12.0,8.0,2.0,2.0,Ours,2641,"Five bicycles hover just above a canal bank, while a canal hovers just above narrow Amsterdam buildings with gabled roofs."
17,5,4,4,0.8,0.8,4,4,1.0,2,0,6,15.294117647058822,5.882352941176471,4.705882352941177,4.705882352941177,Ours,2642,A small knitted snowman wearing a green scarf stands behind a donut resting on a white plate.
20,6,4,4,0.6666666666666666,0.6666666666666666,5,5,0.8,2,1,6,14.0,6.0,4.0,4.0,Ours,2643,A donut rests on a white plate while a knitted snowman wearing a red hat sits on a white napkin.
24,7,7,4,0.5714285714285714,1.0,5,5,1.4,3,2,9,15.0,5.833333333333334,5.833333333333334,3.333333333333333,Ours,2644,"A colorful vegetable arrangement, including numerous red tomatoes and a generous amount of yellow and red bell peppers, is arranged in a wooden crate."
28,7,7,8,1.1428571428571428,1.0,6,6,1.1666666666666667,5,2,10,15.714285714285714,5.0,5.0,5.7142857142857135,Ours,2645,"A colorful vegetable, displayed inside a plastic container and adorned with numerous red tomatoes, sits to the right of a generous quantity of red and yellow bell peppers."
11,2,0,6,3.0,0.0,2,2,0.0,1,0,5,14.545454545454547,3.6363636363636367,0.0,10.909090909090908,Ours,2646,One of two closed handbags has a dotted/speckled/spotted pattern.
19,5,1,7,1.4,0.2,5,5,0.2,4,0,7,13.68421052631579,5.263157894736842,1.0526315789473684,7.368421052631579,Ours,2647,"One of the closed handbags is part of a set of two closed handbags, paired with another closed handbag."
24,10,3,8,0.8,0.3,7,7,0.42857142857142855,6,0,8,17.5,8.333333333333334,2.5,6.666666666666666,Ours,2648,"Cold soba noodles with seaweed toppings are served inside a bento box alongside grilled fish, as part of a large serving of soba noodles."
16,8,2,4,0.5,0.25,5,5,0.4,1,1,6,17.5,10.0,2.5,5.0,Ours,2649,"A bento box contains colorful sashimi, grilled fish, and cold soba noodles topped with bonito flakes."
13,5,1,4,0.8,0.2,3,3,0.3333333333333333,2,1,5,15.384615384615385,7.6923076923076925,1.5384615384615385,6.153846153846154,Ours,2650,A tarmac is marked with yellow lines and surrounded by orange traffic cones.
15,4,3,3,0.75,0.75,4,4,0.75,2,0,5,13.333333333333332,5.333333333333333,4.0,4.0,Ours,2651,"A pizza (quantity: 2) sits on a white plate, next to a gray plain sweater."
16,4,3,3,0.75,0.75,4,4,0.75,2,0,5,12.5,5.0,3.75,3.75,Ours,2652,"A pizza (quantity: 2) is placed on a white plate, next to a gray plain sweater."
18,5,4,4,0.8,0.8,5,5,0.8,2,1,8,14.444444444444445,5.555555555555555,4.444444444444445,4.444444444444445,Ours,2653,A sunset casts a warm glow over a deep blue sea where gentle waves roll toward the shore.
15,4,3,5,1.25,0.75,4,4,0.75,3,0,7,16.0,5.333333333333333,4.0,6.666666666666666,Ours,2654,A sunset glows over a deep blue sea with gentle waves lapping at the shore.
13,4,0,4,1.0,0.0,5,5,0.0,2,0,8,12.307692307692308,6.153846153846154,0.0,6.153846153846154,Ours,2655,"A picture hangs on the wall above the mirror, which reflects a portion."
13,4,0,3,0.75,0.0,4,4,0.0,2,0,7,10.769230769230768,6.153846153846154,0.0,4.615384615384616,Ours,2656,A picture is in a bathroom mirror that is standing on a portion.
22,9,2,5,0.5555555555555556,0.2222222222222222,5,5,0.4,3,1,7,14.545454545454547,8.181818181818182,1.8181818181818183,4.545454545454545,Ours,2657,"A pizza cutter hovers over a pizza resting on a wooden board, accompanied by a wine glass and an empty wine glass."
24,8,1,4,0.5,0.125,6,6,0.16666666666666666,3,2,6,10.833333333333332,6.666666666666666,0.8333333333333333,3.333333333333333,Ours,2658,"A pizza is in a wine glass, while an empty wine glass is raised above it, and a pizza cutter is on the pizza."
23,8,4,5,0.625,0.5,6,6,0.6666666666666666,3,1,6,14.782608695652172,6.956521739130435,3.4782608695652173,4.3478260869565215,Ours,2659,"A street scene features a large mural and a crosswalk with white stripes, with a green shipping container positioned on its right side."
26,7,5,6,0.8571428571428571,0.7142857142857143,6,6,0.8333333333333334,3,2,7,13.846153846153847,5.384615384615384,3.8461538461538463,4.615384615384616,Ours,2660,"A large mural depicting a man with a beard, dark hair, and wearing a black and white shirt stands beside a figure in a street scene."
15,6,2,3,0.5,0.3333333333333333,4,4,0.5,2,0,5,14.666666666666666,8.0,2.6666666666666665,4.0,Ours,2661,A horizon line marks the edge of an ocean with a large blue wave cresting.
14,5,1,4,0.8,0.2,3,3,0.3333333333333333,2,0,5,14.285714285714286,7.142857142857143,1.4285714285714284,5.7142857142857135,Ours,2662,A horizon line marks the edge of an ocean with a large wave crashing.
22,6,3,6,1.0,0.5,5,5,0.6,3,1,7,13.636363636363635,5.454545454545454,2.727272727272727,5.454545454545454,Ours,2663,"In a living area with a stone-faced fireplace and a black stovepipe, two remotes are connected by a long white cord."
24,8,5,7,0.875,0.625,6,6,0.8333333333333334,3,0,6,16.666666666666668,6.666666666666666,4.166666666666667,5.833333333333334,Ours,2664,"A living area features a fireplace with a black stovepipe, adorned with green-themed decorations, celebrating St. Patrick’s Day with lush green decor."
23,11,4,2,0.18181818181818182,0.36363636363636365,7,7,0.5714285714285714,1,2,8,14.782608695652172,9.565217391304348,3.4782608695652173,1.7391304347826086,Ours,2665,"A pink life vest with a floral pattern, black strap, and white patch displays the words “OUTWARD HOUND” and a paw print logo."
21,10,3,2,0.2,0.3,6,6,0.5,1,2,7,14.285714285714286,9.523809523809524,2.8571428571428568,1.9047619047619047,Ours,2666,"A pink life vest with a black strap and floral pattern features the words ""OUTWARD HOUND"" and a paw print logo."
22,7,4,7,1.0,0.5714285714285714,5,5,0.8,4,0,7,16.363636363636363,6.363636363636363,3.6363636363636367,6.363636363636363,Ours,2667,"A dark, gnarled fallen tree trunk lies in a grassy field, with a dense forest composed of palm trees in the background."
23,7,2,9,1.2857142857142858,0.2857142857142857,6,6,0.3333333333333333,5,0,9,15.652173913043478,6.086956521739131,1.7391304347826086,7.826086956521739,Ours,2668,"A gnarled fallen tree trunk lies in a grassy field, with a dense forest beyond it, framed by palm trees in the background."
13,3,4,2,0.6666666666666666,1.3333333333333333,3,3,1.3333333333333333,1,0,5,13.846153846153847,4.615384615384616,6.153846153846154,3.076923076923077,Ours,2669,A grassy area has a small white shed with a red bandana nearby.
12,3,2,3,1.0,0.6666666666666666,3,3,0.6666666666666666,2,0,5,13.333333333333332,5.0,3.333333333333333,5.0,Ours,2670,A grassy area is in a white shed with glasses resting nearby.
16,6,1,3,0.5,0.16666666666666666,5,5,0.2,1,0,5,12.5,7.5,1.25,3.75,Ours,2671,A view of a tennis court features a white tennis net that partially obscures the scene.
14,5,2,3,0.6,0.4,4,4,0.5,1,1,6,14.285714285714286,7.142857142857143,2.8571428571428568,4.285714285714286,Ours,2672,"A concrete driveway stretches across and has seams, with the sun casting long shadows."
19,5,5,6,1.2,1.0,5,5,1.0,3,0,7,16.842105263157894,5.263157894736842,5.263157894736842,6.315789473684211,Ours,2673,"A verdant line, composed of dark green bushes, provides a natural barrier around a natural habitat inhabited by wildlife."
13,5,2,3,0.6,0.4,4,4,0.5,2,0,6,15.384615384615385,7.6923076923076925,3.076923076923077,4.615384615384616,Ours,2674,"A plaid blanket covers a body, with dark green bushes in the background."
21,6,6,5,0.8333333333333334,1.0,5,5,1.2,3,0,7,16.19047619047619,5.7142857142857135,5.7142857142857135,4.761904761904762,Ours,2675,A white tail with a red cross is displayed alongside a large red banner bearing “BAE SYSTEMS” in white capital letters.
13,3,2,3,1.0,0.6666666666666666,3,3,0.6666666666666666,2,0,4,12.307692307692308,4.615384615384616,3.076923076923077,4.615384615384616,Ours,2676,"A red seat is mounted on a back, with a white tail nearby."
16,4,3,3,0.75,0.75,3,3,1.0,2,1,6,12.5,5.0,3.75,3.75,Ours,2677,"A tier is adorned with a white and pink flower, next to a black suit jacket."
16,3,5,4,1.3333333333333333,1.6666666666666667,3,3,1.6666666666666667,2,0,7,15.0,3.75,6.25,5.0,Ours,2678,"A denim jacket is worn over a light-colored shirt, illuminated by a large circular light."
17,4,3,5,1.25,0.75,4,4,0.75,3,0,9,14.11764705882353,4.705882352941177,3.5294117647058827,5.882352941176471,Ours,2679,"A denim jacket is scattered with a light-colored shirt, worn by a man with a beard."
8,4,1,1,0.25,0.25,2,2,0.5,0,0,3,15.0,10.0,2.5,2.5,Ours,2680,A Boston Terrier has a brown shoe toy.
21,5,5,7,1.4,1.0,6,6,0.8333333333333334,5,0,6,16.19047619047619,4.761904761904762,4.761904761904762,6.666666666666666,Ours,2681,Brown spots with powdery white residue inside them sit on a light brown wooden surface with a grain embedded in it.
19,5,4,4,0.8,0.8,5,5,0.8,3,2,9,13.68421052631579,5.263157894736842,4.2105263157894735,4.2105263157894735,Ours,2682,A fork rests on a blue grip beside a toothbrush with a white handle and blue-and-white bristles.
28,7,5,6,0.8571428571428571,0.7142857142857143,6,6,0.8333333333333334,3,2,5,12.857142857142858,5.0,3.5714285714285716,4.285714285714286,Ours,2683,"A yellow pole stands on a brick sidewalk, while a yellow curb runs along an edge, and a red-brown door is partially covered by a green awning."
21,6,2,7,1.1666666666666667,0.3333333333333333,5,5,0.4,5,0,13,14.285714285714286,5.7142857142857135,1.9047619047619047,6.666666666666666,Ours,2684,"A viewer with their back to the camera gazes at a vast expanse of rolling green hills, with the sky above."
20,8,3,6,0.75,0.375,4,4,0.75,3,0,7,17.0,8.0,3.0,6.0,Ours,2685,"A lettered wooden snowboard glides across the snow-covered landscape, kicking up snow particles, with ski lift cables suspended overhead."
21,5,5,4,0.8,1.0,5,5,1.0,2,2,8,13.333333333333332,4.761904761904762,4.761904761904762,3.8095238095238093,Ours,2686,"Eighteen apples, a mix of green, red, and yellow hues, are arranged in a messy pile and have a crisp texture."
25,9,5,5,0.5555555555555556,0.5555555555555556,6,6,0.8333333333333334,4,0,7,15.2,7.199999999999999,4.0,4.0,Ours,2687,"A brick church tower stands against a bright blue sky, with a green metal roof on its partially visible left side — part of the church."
16,5,2,4,0.8,0.4,4,4,0.5,1,1,6,13.75,6.25,2.5,5.0,Ours,2688,"Numerous spectators fill the stands as a tennis match unfolds in a large, brightly lit stadium."
26,8,3,9,1.125,0.375,7,7,0.42857142857142855,5,0,10,15.384615384615385,6.153846153846154,2.307692307692308,6.923076923076923,Ours,2689,"A wine glass filled with red wine sits on a table, with a black t-shirt with a red design worn by the person drinking it."
12,4,1,4,1.0,0.25,3,3,0.3333333333333333,2,0,6,15.0,6.666666666666666,1.6666666666666665,6.666666666666666,Ours,2690,Five wine glasses filled with red wine are captured from the center.
22,5,3,6,1.2,0.6,5,5,0.6,3,2,9,12.727272727272727,4.545454545454545,2.727272727272727,5.454545454545454,Ours,2691,"Fingers hold a remote with two circular buttons labeled ""1"" and ""2"", positioned on the left and right sides of the remote."
15,5,2,3,0.6,0.4,4,4,0.5,2,1,5,13.333333333333332,6.666666666666666,2.6666666666666665,4.0,Ours,2692,"Seven oranges, bright orange on the inside and slightly textured with a lighter orange exterior."
20,5,6,6,1.2,1.2,5,5,1.2,4,0,6,17.0,5.0,6.0,6.0,Ours,2693,"A male with light/bright brown short hair, dressed in bright orange, stands inside a wet room near the exterior."
24,9,3,7,0.7777777777777778,0.3333333333333333,6,6,0.5,4,0,9,15.833333333333332,7.5,2.5,5.833333333333334,Ours,2694,"A shower area includes a shallow white shower base, with a roll of toilet paper resting on a holder mounted near a brown door."
31,10,3,8,0.8,0.3,8,8,0.375,5,1,11,13.548387096774192,6.451612903225806,1.935483870967742,5.161290322580645,Ours,2695,"A baguette sits to the left of an empty wine glass, while a large dish is filled with a green salad — all part of a table setting with two wine glasses."
28,8,3,5,0.625,0.375,7,7,0.42857142857142855,4,1,10,11.428571428571427,5.7142857142857135,2.142857142857143,3.5714285714285716,Ours,2696,"A baguette is to the left of an empty wine glass, which is one of two wine glasses, while a large dish is filled with a green salad."
17,4,3,5,1.25,0.75,4,4,0.75,3,0,5,14.11764705882353,4.705882352941177,3.5294117647058827,5.882352941176471,Ours,2697,"A black door to the left is covered in white graffiti, with a folded dotted tie nearby."
29,6,8,7,1.1666666666666667,1.3333333333333333,6,6,1.3333333333333333,4,2,9,14.482758620689655,4.137931034482759,5.517241379310345,4.827586206896552,Ours,2698,"18 apples are arranged in a messy pile of apples, displayed within a red, yellow, and green hue, while a blurred yellow-green pile adds to a colorful backdrop."
19,4,4,6,1.5,1.0,4,4,1.0,3,1,7,14.736842105263158,4.2105263157894735,4.2105263157894735,6.315789473684211,Ours,2699,"A yellow-green pile, nestled inside a lime and set against a colorful backdrop, lies under a blurred mass."
27,8,4,5,0.625,0.5,8,8,0.5,3,1,7,12.592592592592593,5.925925925925926,2.962962962962963,3.7037037037037033,Ours,2700,"A photographic softbox (possibly an umbrella) illuminates a scene where a silhouette partially obscures a portion in the lower right, with faint hints visible within the structures."
17,6,3,2,0.3333333333333333,0.5,5,5,0.6,1,2,5,12.941176470588236,7.058823529411765,3.5294117647058827,2.3529411764705883,Ours,2701,"Faint hints are visible on a structure and an object, and the baseball field has green grass."
25,6,6,6,1.0,1.0,5,5,1.2,3,2,7,14.399999999999999,4.8,4.8,4.8,Ours,2702,A red ladybug rests on colorful window clings attached to a window with a frosted and dirty top pane and a somewhat obscured lower pane.
36,10,6,9,0.9,0.6,10,10,0.6,5,1,11,13.88888888888889,5.555555555555555,3.333333333333333,5.0,Ours,2703,"A very dirty top pane is in the background of several panes, which include somewhat obscured lower panes — all part of a window, while a red ladybug rests on several window clings attached to the panes."
32,9,5,10,1.1111111111111112,0.5555555555555556,9,9,0.5555555555555556,5,1,8,15.0,5.625,3.125,6.25,Ours,2704,"A calm body of water reflects a muted light, with several mostly white, light-colored houses nearby, bare branches around them, and fishing gear resting on a deck extending from the house."
19,6,2,6,1.0,0.3333333333333333,6,6,0.3333333333333333,2,0,6,14.736842105263158,6.315789473684211,2.1052631578947367,6.315789473684211,Ours,2705,A floral handbag containing fishing gear is docked in a calm body of water that reflects a muted light.
16,4,3,4,1.0,0.75,4,4,0.75,2,0,7,13.75,5.0,3.75,5.0,Ours,2706,"A left arm rests against a green pole, belonging to a person whose back is visible."
